                    ************************************************************************************
                    *  Z= 46 A= 82: Total and Spin-dependent Level Density [MeV-1] for Pd 82  Info= 0  *
                    ************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=0      J=1      J=2      J=3      J=4      J=5      J=6      J=7      J=8      J=9     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29  
   0.25  0.200  1.03E+00 2.62E-01 1.25E+00 3.56E-02 7.80E-02 7.22E-02 4.48E-02 2.09E-02 7.61E-03 2.16E-03 4.79E-04 8.28E-05 1.12E-05 1.19E-06 9.91E-08 6.49E-09 3.34E-10 1.35E-11 4.32E-13 1.08E-14 2.15E-16 3.36E-18 4.25E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.50  0.255  1.13E+00 4.80E-01 3.13E+00 3.95E-02 9.53E-02 1.07E-01 9.02E-02 6.47E-02 4.10E-02 2.30E-02 1.13E-02 4.90E-03 1.86E-03 6.21E-04 1.82E-04 4.72E-05 1.08E-05 2.17E-06 3.86E-07 6.06E-08 8.42E-09 1.03E-09 1.12E-10 1.08E-11 9.20E-13 6.94E-14 4.63E-15 2.74E-16 1.43E-17 6.66E-19 2.84E-20 1.00E-20 1.00E-20
   0.75  0.292  1.31E+00 1.03E+00 8.24E+00 6.06E-02 1.53E-01 1.88E-01 1.78E-01 1.48E-01 1.14E-01 8.01E-02 5.16E-02 3.04E-02 1.63E-02 8.02E-03 3.60E-03 1.48E-03 5.58E-04 1.93E-04 6.11E-05 1.78E-05 4.76E-06 1.17E-06 2.65E-07 5.51E-08 1.05E-08 1.85E-09 3.01E-10 4.48E-11 6.16E-12 7.78E-13 9.06E-14 9.72E-15 9.60E-16
   1.00  0.322  1.74E+00 2.38E+00 2.22E+01 1.04E-01 2.71E-01 3.54E-01 3.64E-01 3.34E-01 2.84E-01 2.25E-01 1.67E-01 1.15E-01 7.34E-02 4.38E-02 2.44E-02 1.26E-02 6.13E-03 2.78E-03 1.18E-03 4.69E-04 1.75E-04 6.10E-05 1.99E-05 6.12E-06 1.76E-06 4.76E-07 1.20E-07 2.87E-08 6.40E-09 1.34E-09 2.64E-10 4.88E-11 8.47E-12
   1.25  0.347  2.74E+00 5.57E+00 5.89E+01 1.86E-01 5.01E-01 6.87E-01 7.52E-01 7.35E-01 6.69E-01 5.72E-01 4.61E-01 3.49E-01 2.48E-01 1.67E-01 1.05E-01 6.30E-02 3.56E-02 1.90E-02 9.64E-03 4.63E-03 2.10E-03 9.07E-04 3.71E-04 1.44E-04 5.31E-05 1.86E-05 6.17E-06 1.95E-06 5.83E-07 1.66E-07 4.49E-08 1.15E-08 2.82E-09
   1.50  0.369  5.75E+00 1.85E+01 2.05E+02 5.17E-01 1.44E+00 2.08E+00 2.40E+00 2.45E+00 2.30E+00 2.00E+00 1.64E+00 1.25E+00 9.04E-01 6.15E-01 3.95E-01 2.40E-01 1.38E-01 7.51E-02 3.88E-02 1.90E-02 8.84E-03 3.91E-03 1.64E-03 6.53E-04 2.47E-04 8.91E-05 3.05E-05 9.93E-06 3.07E-06 9.06E-07 2.54E-07 6.76E-08 1.72E-08
   1.75  0.389  1.16E+01 2.86E+01 3.20E+02 7.75E-01 2.16E+00 3.14E+00 3.65E+00 3.75E+00 3.53E+00 3.09E+00 2.54E+00 1.97E+00 1.43E+00 9.85E-01 6.41E-01 3.95E-01 2.30E-01 1.28E-01 6.70E-02 3.35E-02 1.59E-02 7.16E-03 3.07E-03 1.25E-03 4.86E-04 1.80E-04 6.32E-05 2.11E-05 6.74E-06 2.05E-06 5.92E-07 1.63E-07 4.28E-08
   2.00  0.408  2.09E+01 4.54E+01 5.14E+02 1.19E+00 3.34E+00 4.89E+00 5.73E+00 5.91E+00 5.59E+00 4.93E+00 4.08E+00 3.18E+00 2.34E+00 1.62E+00 1.07E+00 6.67E-01 3.95E-01 2.22E-01 1.19E-01 6.02E-02 2.91E-02 1.34E-02 5.86E-03 2.44E-03 9.70E-04 3.67E-04 1.32E-04 4.55E-05 1.49E-05 4.65E-06 1.38E-06 3.93E-07 1.06E-07
   2.25  0.425  3.56E+01 7.23E+01 8.29E+02 1.84E+00 5.18E+00 7.63E+00 9.00E+00 9.34E+00 8.89E+00 7.88E+00 6.56E+00 5.15E+00 3.82E+00 2.68E+00 1.78E+00 1.13E+00 6.75E-01 3.85E-01 2.09E-01 1.08E-01 5.30E-02 2.48E-02 1.11E-02 4.72E-03 1.91E-03 7.41E-04 2.73E-04 9.63E-05 3.23E-05 1.04E-05 3.17E-06 9.27E-07 2.59E-07
   2.50  0.440  5.90E+01 1.15E+02 1.33E+03 2.82E+00 7.97E+00 1.18E+01 1.40E+01 1.47E+01 1.40E+01 1.25E+01 1.05E+01 8.28E+00 6.19E+00 4.39E+00 2.95E+00 1.88E+00 1.14E+00 6.61E-01 3.64E-01 1.91E-01 9.53E-02 4.54E-02 2.07E-02 8.96E-03 3.71E-03 1.47E-03 5.54E-04 2.00E-04 6.87E-05 2.26E-05 7.10E-06 2.13E-06 6.11E-07
