                    ************************************************************************************
                    *  Z= 20 A= 30: Total and Spin-dependent Level Density [MeV-1] for Ca 30  Info= 0  *
                    ************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=0      J=1      J=2      J=3      J=4      J=5      J=6      J=7      J=8      J=9     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29  
   0.25  0.163  1.12E+00 9.55E-01 1.86E+00 5.55E-01 3.50E-01 4.75E-02 2.05E-03 3.09E-05 1.84E-07 4.40E-10 4.19E-13 1.56E-16 2.72E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.50  0.271  1.44E+00 1.63E+00 4.32E+00 6.02E-01 7.53E-01 2.43E-01 3.24E-02 1.92E-03 5.18E-05 6.48E-07 3.86E-09 1.12E-11 1.60E-14 1.13E-17 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.75  0.326  1.98E+00 2.64E+00 7.91E+00 7.85E-01 1.20E+00 5.34E-01 1.07E-01 1.06E-02 5.46E-04 1.48E-05 2.13E-07 1.66E-09 7.08E-12 1.67E-14 2.19E-17 2.14E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.00  0.367  2.81E+00 4.01E+00 1.31E+01 1.03E+00 1.75E+00 9.47E-01 2.47E-01 3.43E-02 2.65E-03 1.17E-04 2.98E-06 4.49E-08 4.02E-10 2.16E-12 7.03E-15 1.39E-17 2.22E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.25  0.402  4.05E+00 5.95E+00 2.08E+01 1.36E+00 2.48E+00 1.53E+00 4.88E-01 8.76E-02 9.24E-03 5.87E-04 2.29E-05 5.59E-07 8.64E-09 8.56E-11 5.46E-13 2.26E-15 6.05E-18 1.63E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.50  0.440  6.19E+00 1.11E+01 4.13E+01 2.28E+00 4.40E+00 3.04E+00 1.13E+00 2.52E-01 3.45E-02 2.98E-03 1.65E-04 5.96E-06 1.41E-07 2.22E-09 2.33E-11 1.64E-13 7.83E-16 2.52E-18 1.13E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.75  0.487  9.48E+00 1.52E+01 5.93E+01 2.84E+00 5.71E+00 4.28E+00 1.81E+00 4.74E-01 7.99E-02 8.83E-03 6.51E-04 3.24E-05 1.10E-06 2.58E-08 4.19E-10 4.76E-12 3.79E-14 2.12E-16 8.33E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.00  0.531  1.39E+01 2.03E+01 8.29E+01 3.50E+00 7.28E+00 5.82E+00 2.72E+00 8.12E-01 1.62E-01 2.19E-02 2.07E-03 1.39E-04 6.77E-06 2.43E-07 6.58E-09 1.34E-10 2.08E-12 2.40E-14 2.06E-16 1.30E-18 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.25  0.572  1.98E+01 2.67E+01 1.13E+02 4.28E+00 9.14E+00 7.71E+00 3.90E+00 1.30E+00 2.97E-01 4.80E-02 5.64E-03 4.96E-04 3.36E-05 1.80E-06 7.69E-08 2.60E-09 6.85E-11 1.39E-12 2.14E-14 2.49E-16 2.18E-18 1.77E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.50  0.611  2.74E+01 3.45E+01 1.52E+02 5.19E+00 1.13E+01 9.98E+00 5.40E+00 1.97E+00 5.08E-01 9.54E-02 1.35E-02 1.51E-03 1.36E-04 1.02E-05 6.27E-07 3.12E-08 1.23E-09 3.82E-11 9.23E-13 1.73E-14 2.50E-16 2.82E-18 2.76E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
