                    ************************************************************************************
                    *  Z= 11 A= 19: Total and Spin-dependent Level Density [MeV-1] for Na 19  Info= 0  *
                    ************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=1/2    J=3/2    J=5/2    J=7/2    J=9/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.328  1.09E+00 6.96E-01 2.33E+00 3.64E-01 2.29E-01 7.55E-02 2.18E-02 5.04E-03 8.09E-04 8.79E-05 6.49E-06 3.28E-07 1.13E-08 2.70E-10 4.41E-12 4.98E-14 3.88E-16 2.09E-18 1.28E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.50  0.405  1.31E+00 1.08E+00 3.82E+00 5.08E-01 3.75E-01 1.37E-01 4.15E-02 1.16E-02 2.55E-03 4.05E-04 4.65E-05 3.86E-06 2.34E-07 1.03E-08 3.31E-10 7.78E-12 1.34E-13 1.69E-15 1.56E-17 1.10E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.75  0.477  1.62E+00 1.43E+00 5.47E+00 6.01E-01 5.11E-01 2.18E-01 7.33E-02 2.34E-02 6.30E-03 1.31E-03 2.05E-04 2.43E-05 2.18E-06 1.49E-07 7.74E-09 3.06E-10 9.24E-12 2.13E-13 3.75E-15 5.05E-17 5.24E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.00  0.543  2.04E+00 1.87E+00 7.63E+00 6.98E-01 6.62E-01 3.25E-01 1.22E-01 4.32E-02 1.35E-02 3.42E-03 6.77E-04 1.04E-04 1.26E-05 1.19E-06 8.86E-08 5.17E-09 2.38E-10 8.60E-12 2.45E-13 5.51E-15 9.78E-17 1.37E-18 1.94E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.25  0.606  2.64E+00 3.00E+00 1.36E+01 9.33E-01 1.01E+00 6.12E-01 2.82E-01 1.13E-01 3.87E-02 1.07E-02 2.35E-03 4.10E-04 5.65E-05 6.20E-06 5.42E-07 3.78E-08 2.10E-09 9.32E-11 3.31E-12 9.39E-14 2.13E-15 3.88E-17 5.69E-19 1.06E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.50  0.667  3.52E+00 4.01E+00 1.90E+01 1.14E+00 1.32E+00 8.71E-01 4.28E-01 1.76E-01 6.14E-02 1.75E-02 3.98E-03 7.22E-04 1.05E-04 1.21E-05 1.12E-06 8.30E-08 4.94E-09 2.36E-10 9.05E-12 2.79E-13 6.92E-15 1.38E-16 2.22E-18 3.24E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.75  0.727  4.62E+00 4.77E+00 2.31E+01 1.28E+00 1.55E+00 1.07E+00 5.41E-01 2.25E-01 7.93E-02 2.31E-02 5.43E-03 1.03E-03 1.55E-04 1.89E-05 1.85E-06 1.45E-07 9.23E-09 4.73E-10 1.95E-11 6.52E-13 1.76E-14 3.83E-16 6.75E-18 9.98E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.00  0.786  5.90E+00 5.45E+00 2.69E+01 1.40E+00 1.75E+00 1.25E+00 6.47E-01 2.72E-01 9.66E-02 2.86E-02 6.92E-03 1.36E-03 2.14E-04 2.73E-05 2.81E-06 2.34E-07 1.58E-08 8.64E-10 3.83E-11 1.38E-12 4.01E-14 9.51E-16 1.83E-17 2.89E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.25  0.844  7.35E+00 6.16E+00 3.09E+01 1.52E+00 1.95E+00 1.43E+00 7.63E-01 3.25E-01 1.16E-01 3.50E-02 8.68E-03 1.76E-03 2.89E-04 3.85E-05 4.16E-06 3.65E-07 2.60E-08 1.51E-09 7.14E-11 2.75E-12 8.64E-14 2.21E-15 4.62E-17 7.89E-19 1.40E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.50  0.901  8.98E+00 6.91E+00 3.52E+01 1.65E+00 2.15E+00 1.63E+00 8.93E-01 3.87E-01 1.40E-01 4.27E-02 1.08E-02 2.26E-03 3.85E-04 5.33E-05 6.02E-06 5.55E-07 4.17E-08 2.56E-09 1.29E-10 5.28E-12 1.78E-13 4.88E-15 1.10E-16 2.03E-18 3.35E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   2.75  0.955  1.08E+01 7.74E+00 4.01E+01 1.78E+00 2.37E+00 1.85E+00 1.04E+00 4.59E-01 1.68E-01 5.21E-02 1.35E-02 2.89E-03 5.08E-04 7.30E-05 8.59E-06 8.28E-07 6.53E-08 4.23E-09 2.24E-10 9.77E-12 3.50E-13 1.03E-14 2.48E-16 4.93E-18 8.30E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   3.00  1.008  1.29E+01 8.62E+00 4.54E+01 1.92E+00 2.60E+00 2.08E+00 1.20E+00 5.41E-01 2.02E-01 6.34E-02 1.67E-02 3.67E-03 6.64E-04 9.88E-05 1.21E-05 1.21E-06 1.00E-07 6.79E-09 3.80E-10 1.75E-11 6.62E-13 2.07E-14 5.33E-16 1.13E-17 2.01E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   3.25  1.059  1.51E+01 9.58E+00 5.12E+01 2.06E+00 2.84E+00 2.32E+00 1.37E+00 6.34E-01 2.41E-01 7.69E-02 2.06E-02 4.62E-03 8.60E-04 1.32E-04 1.67E-05 1.74E-06 1.50E-07 1.06E-08 6.24E-10 3.02E-11 1.21E-12 4.00E-14 1.09E-15 2.47E-17 4.66E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   3.50  1.107  1.77E+01 1.06E+01 5.75E+01 2.22E+00 3.09E+00 2.58E+00 1.56E+00 7.39E-01 2.86E-01 9.27E-02 2.53E-02 5.79E-03 1.10E-03 1.75E-04 2.28E-05 2.47E-06 2.21E-07 1.63E-08 1.00E-09 5.08E-11 2.13E-12 7.44E-14 2.15E-15 5.17E-17 1.03E-18 1.91E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   3.75  1.154  2.04E+01 1.17E+01 6.43E+01 2.38E+00 3.36E+00 2.86E+00 1.77E+00 8.55E-01 3.37E-01 1.11E-01 3.09E-02 7.22E-03 1.41E-03 2.29E-04 3.08E-05 3.44E-06 3.19E-07 2.45E-08 1.57E-09 8.31E-11 3.66E-12 1.34E-13 4.09E-15 1.04E-16 2.19E-18 4.03E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   4.00  1.198  2.35E+01 1.29E+01 7.18E+01 2.55E+00 3.65E+00 3.16E+00 1.99E+00 9.83E-01 3.96E-01 1.33E-01 3.75E-02 8.92E-03 1.78E-03 2.96E-04 4.10E-05 4.73E-06 4.53E-07 3.62E-08 2.40E-09 1.33E-10 6.11E-12 2.34E-13 7.50E-15 2.00E-16 4.45E-18 8.45E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   4.25  1.241  2.69E+01 1.42E+01 8.00E+01 2.74E+00 3.95E+00 3.47E+00 2.23E+00 1.13E+00 4.61E-01 1.58E-01 4.53E-02 1.10E-02 2.23E-03 3.81E-04 5.41E-05 6.42E-06 6.36E-07 5.24E-08 3.61E-09 2.07E-10 9.96E-12 3.99E-13 1.34E-14 3.74E-16 8.76E-18 1.73E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   4.50  1.281  3.06E+01 1.56E+01 8.89E+01 2.94E+00 4.28E+00 3.82E+00 2.50E+00 1.28E+00 5.35E-01 1.86E-01 5.44E-02 1.34E-02 2.78E-03 4.85E-04 7.08E-05 8.63E-06 8.80E-07 7.50E-08 5.34E-09 3.18E-10 1.59E-11 6.64E-13 2.32E-14 6.80E-16 1.67E-17 3.45E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   4.75  1.320  3.47E+01 1.71E+01 9.86E+01 3.15E+00 4.63E+00 4.18E+00 2.78E+00 1.45E+00 6.18E-01 2.19E-01 6.50E-02 1.63E-02 3.45E-03 6.14E-04 9.17E-05 1.15E-05 1.20E-06 1.06E-07 7.79E-09 4.81E-10 2.49E-11 1.08E-12 3.94E-14 1.21E-15 3.10E-17 6.70E-19 1.35E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   5.00  1.358  3.92E+01 1.88E+01 1.09E+02 3.38E+00 5.00E+00 4.58E+00 3.09E+00 1.64E+00 7.11E-01 2.56E-01 7.73E-02 1.97E-02 4.25E-03 7.72E-04 1.18E-04 1.51E-05 1.63E-06 1.47E-07 1.12E-08 7.14E-10 3.83E-11 1.73E-12 6.55E-14 2.09E-15 5.60E-17 1.27E-18 2.53E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   5.50  1.428  4.95E+01 2.25E+01 1.34E+02 3.90E+00 5.85E+00 5.47E+00 3.80E+00 2.08E+00 9.30E-01 3.46E-01 1.08E-01 2.85E-02 6.35E-03 1.20E-03 1.91E-04 2.56E-05 2.90E-06 2.77E-07 2.23E-08 1.52E-09 8.68E-11 4.19E-12 1.71E-13 5.89E-15 1.71E-16 4.21E-18 8.85E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   6.00  1.493  6.19E+01 2.70E+01 1.63E+02 4.50E+00 6.84E+00 6.51E+00 4.63E+00 2.61E+00 1.20E+00 4.61E-01 1.48E-01 4.04E-02 9.31E-03 1.82E-03 3.02E-04 4.23E-05 5.02E-06 5.03E-07 4.27E-08 3.07E-09 1.87E-10 9.63E-12 4.20E-13 1.55E-14 4.87E-16 1.29E-17 2.92E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   6.50  1.553  7.67E+01 3.23E+01 1.98E+02 5.22E+00 8.01E+00 7.75E+00 5.63E+00 3.25E+00 1.54E+00 6.06E-01 2.01E-01 5.64E-02 1.34E-02 2.72E-03 4.67E-04 6.81E-05 8.43E-06 8.86E-07 7.91E-08 5.99E-09 3.86E-10 2.11E-11 9.80E-13 3.87E-14 1.30E-15 3.71E-17 9.02E-19 1.94E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   7.00  1.610  9.44E+01 3.86E+01 2.41E+02 6.06E+00 9.39E+00 9.22E+00 6.82E+00 4.03E+00 1.95E+00 7.90E-01 2.69E-01 7.77E-02 1.91E-02 3.98E-03 7.09E-04 1.07E-04 1.38E-05 1.52E-06 1.42E-07 1.13E-08 7.67E-10 4.44E-11 2.19E-12 9.18E-14 3.29E-15 1.00E-16 2.62E-18 5.89E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   7.50  1.664  1.16E+02 4.62E+01 2.92E+02 7.06E+00 1.10E+01 1.10E+01 8.25E+00 4.97E+00 2.47E+00 1.02E+00 3.57E-01 1.06E-01 2.68E-02 5.76E-03 1.06E-03 1.66E-04 2.23E-05 2.55E-06 2.49E-07 2.08E-08 1.48E-09 9.01E-11 4.69E-12 2.09E-13 7.95E-15 2.59E-16 7.22E-18 1.73E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   8.00  1.715  1.41E+02 5.54E+01 3.54E+02 8.24E+00 1.30E+01 1.30E+01 9.96E+00 6.11E+00 3.10E+00 1.31E+00 4.70E-01 1.43E-01 3.71E-02 8.23E-03 1.56E-03 2.53E-04 3.52E-05 4.18E-06 4.26E-07 3.71E-08 2.77E-09 1.78E-10 9.74E-12 4.58E-13 1.85E-14 6.39E-16 1.90E-17 4.83E-19 1.10E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   8.50  1.763  1.71E+02 6.63E+01 4.29E+02 9.65E+00 1.53E+01 1.55E+01 1.20E+01 7.50E+00 3.87E+00 1.67E+00 6.14E-01 1.91E-01 5.10E-02 1.16E-02 2.27E-03 3.80E-04 5.47E-05 6.75E-06 7.15E-07 6.50E-08 5.08E-09 3.41E-10 1.96E-11 9.73E-13 4.15E-14 1.52E-15 4.78E-17 1.30E-18 3.06E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   9.00  1.809  2.08E+02 7.95E+01 5.20E+02 1.13E+01 1.80E+01 1.85E+01 1.45E+01 9.17E+00 4.82E+00 2.13E+00 7.96E-01 2.54E-01 6.93E-02 1.62E-02 3.26E-03 5.64E-04 8.38E-05 1.07E-05 1.18E-06 1.11E-07 9.09E-09 6.38E-10 3.86E-11 2.01E-12 9.01E-14 3.49E-15 1.16E-16 3.35E-18 8.33E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   9.50  1.854  2.52E+02 9.52E+01 6.29E+02 1.33E+01 2.12E+01 2.20E+01 1.74E+01 1.12E+01 5.98E+00 2.69E+00 1.03E+00 3.35E-01 9.36E-02 2.25E-02 4.64E-03 8.26E-04 1.27E-04 1.67E-05 1.91E-06 1.88E-07 1.59E-08 1.17E-09 7.38E-11 4.03E-12 1.90E-13 7.75E-15 2.73E-16 8.31E-18 2.19E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20
  10.00  1.896  3.04E+02 1.14E+02 7.61E+02 1.56E+01 2.51E+01 2.61E+01 2.10E+01 1.36E+01 7.39E+00 3.38E+00 1.32E+00 4.38E-01 1.25E-01 3.08E-02 6.54E-03 1.20E-03 1.89E-04 2.58E-05 3.05E-06 3.11E-07 2.74E-08 2.09E-09 1.38E-10 7.91E-12 3.91E-13 1.68E-14 6.22E-16 2.00E-17 5.57E-19 1.36E-20 1.00E-20 1.00E-20 1.00E-20
  11.00  1.978  4.43E+02 1.64E+02 1.11E+03 2.16E+01 3.51E+01 3.70E+01 3.02E+01 2.02E+01 1.12E+01 5.30E+00 2.14E+00 7.39E-01 2.21E-01 5.68E-02 1.27E-02 2.44E-03 4.09E-04 5.93E-05 7.47E-06 8.16E-07 7.75E-08 6.39E-09 4.58E-10 2.85E-11 1.54E-12 7.27E-14 2.98E-15 1.06E-16 3.29E-18 8.87E-20 1.00E-20 1.00E-20 1.00E-20
  12.00  2.054  6.42E+02 2.35E+02 1.62E+03 3.00E+01 4.90E+01 5.24E+01 4.35E+01 2.96E+01 1.69E+01 8.20E+00 3.41E+00 1.22E+00 3.79E-01 1.02E-01 2.38E-02 4.81E-03 8.49E-04 1.30E-04 1.74E-05 2.03E-06 2.07E-07 1.83E-08 1.41E-09 9.54E-11 5.62E-12 2.89E-13 1.29E-14 5.07E-16 1.73E-17 5.18E-19 1.36E-20 1.00E-20 1.00E-20
  13.00  2.126  9.27E+02 3.35E+02 2.35E+03 4.17E+01 6.85E+01 7.40E+01 6.23E+01 4.31E+01 2.52E+01 1.25E+01 5.37E+00 1.99E+00 6.39E-01 1.78E-01 4.34E-02 9.21E-03 1.71E-03 2.76E-04 3.91E-05 4.84E-06 5.24E-07 4.96E-08 4.12E-09 2.99E-10 1.90E-11 1.06E-12 5.18E-14 2.22E-15 8.31E-17 2.73E-18 7.89E-20 1.00E-20 1.00E-20
  14.00  2.194  1.33E+03 4.78E+02 3.39E+03 5.78E+01 9.54E+01 1.04E+02 8.87E+01 6.25E+01 3.72E+01 1.90E+01 8.35E+00 3.18E+00 1.06E+00 3.06E-01 7.75E-02 1.72E-02 3.33E-03 5.66E-04 8.44E-05 1.11E-05 1.27E-06 1.28E-07 1.13E-08 8.84E-10 6.05E-11 3.64E-12 1.92E-13 8.94E-15 3.66E-16 1.32E-17 4.16E-19 1.16E-20 1.00E-20
  15.00  2.260  1.91E+03 6.77E+02 4.87E+03 7.98E+01 1.33E+02 1.46E+02 1.26E+02 9.00E+01 5.46E+01 2.84E+01 1.28E+01 5.03E+00 1.72E+00 5.16E-01 1.36E-01 3.12E-02 6.33E-03 1.13E-03 1.77E-04 2.44E-05 2.96E-06 3.16E-07 2.98E-08 2.48E-09 1.82E-10 1.17E-11 6.69E-13 3.36E-14 1.49E-15 5.83E-17 2.01E-18 6.14E-20 1.00E-20
  16.00  2.323  2.73E+03 9.56E+02 6.96E+03 1.10E+02 1.83E+02 2.03E+02 1.77E+02 1.29E+02 7.94E+01 4.22E+01 1.95E+01 7.84E+00 2.76E+00 8.55E-01 2.33E-01 5.57E-02 1.17E-02 2.18E-03 3.59E-04 5.20E-05 6.65E-06 7.52E-07 7.52E-08 6.64E-09 5.19E-10 3.59E-11 2.19E-12 1.19E-13 5.68E-15 2.41E-16 9.02E-18 2.99E-19 1.00E-20
  17.00  2.384  3.88E+03 1.34E+03 9.89E+03 1.51E+02 2.53E+02 2.82E+02 2.49E+02 1.83E+02 1.15E+02 6.21E+01 2.93E+01 1.21E+01 4.38E+00 1.40E+00 3.92E-01 9.73E-02 2.13E-02 4.13E-03 7.09E-04 1.08E-04 1.45E-05 1.72E-06 1.82E-07 1.71E-08 1.42E-09 1.04E-10 6.82E-12 3.95E-13 2.03E-14 9.28E-16 3.76E-17 1.35E-18 4.32E-20
