                    ************************************************************************************
                    *  Z= 58 A=114: Total and Spin-dependent Level Density [MeV-1] for Ce114  Info= 0  *
                    ************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=0      J=1      J=2      J=3      J=4      J=5      J=6      J=7      J=8      J=9     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29  
   0.25  0.160  1.22E+00 1.76E+00 6.32E+00 4.28E-01 6.92E-01 4.16E-01 1.66E-01 4.85E-02 1.05E-02 1.66E-03 1.95E-04 1.68E-05 1.06E-06 4.96E-08 1.70E-09 4.30E-11 8.00E-13 1.10E-14 1.10E-16 8.20E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.50  0.203  1.97E+00 4.21E+00 1.81E+01 7.13E-01 1.44E+00 1.15E+00 5.96E-01 2.32E-01 7.04E-02 1.68E-02 3.18E-03 4.72E-04 5.54E-05 5.12E-06 3.73E-07 2.14E-08 9.71E-10 3.46E-11 9.74E-13 2.16E-14 3.77E-16 5.19E-18 5.80E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.75  0.235  3.65E+00 9.24E+00 4.42E+01 1.25E+00 2.76E+00 2.56E+00 1.57E+00 7.27E-01 2.67E-01 7.96E-02 1.93E-02 3.84E-03 6.24E-04 8.28E-05 8.99E-06 7.97E-07 5.78E-08 3.43E-09 1.66E-10 6.58E-12 2.13E-13 5.63E-15 1.22E-16 2.15E-18 3.29E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.00  0.262  7.19E+00 1.91E+01 9.92E+01 2.18E+00 5.08E+00 5.18E+00 3.58E+00 1.88E+00 7.92E-01 2.75E-01 7.94E-02 1.92E-02 3.88E-03 6.56E-04 9.29E-05 1.10E-05 1.09E-06 9.08E-08 6.32E-09 3.68E-10 1.79E-11 7.33E-13 2.51E-14 7.18E-16 1.72E-17 3.47E-19 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.25  0.285  1.43E+01 3.81E+01 2.12E+02 3.79E+00 9.16E+00 9.99E+00 7.53E+00 4.37E+00 2.05E+00 8.03E-01 2.65E-01 7.44E-02 1.78E-02 3.62E-03 6.29E-04 9.32E-05 1.18E-05 1.27E-06 1.17E-07 9.15E-09 6.12E-10 3.50E-11 1.70E-12 7.07E-14 2.51E-15 7.59E-17 1.96E-18 4.32E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   1.50  0.305  2.83E+01 7.38E+01 4.37E+02 6.51E+00 1.62E+01 1.86E+01 1.50E+01 9.46E+00 4.87E+00 2.11E+00 7.76E-01 2.46E-01 6.74E-02 1.60E-02 3.29E-03 5.88E-04 9.13E-05 1.23E-05 1.45E-06 1.49E-07 1.34E-08 1.06E-09 7.35E-11 4.52E-12 2.47E-13 1.20E-14 5.19E-16 2.01E-17 6.93E-19 2.53E-20 1.00E-20 1.00E-20 1.00E-20
   1.75  0.324  5.50E+01 1.40E+02 8.75E+02 1.11E+01 2.81E+01 3.35E+01 2.87E+01 1.94E+01 1.09E+01 5.14E+00 2.09E+00 7.38E-01 2.28E-01 6.18E-02 1.48E-02 3.10E-03 5.77E-04 9.52E-05 1.40E-05 1.84E-06 2.18E-07 2.33E-08 2.28E-09 2.04E-10 1.67E-11 1.25E-12 8.58E-14 5.34E-15 3.01E-16 1.53E-17 6.94E-19 3.53E-20 1.00E-20
   2.00  0.353  1.15E+02 3.37E+02 2.23E+03 2.38E+01 6.16E+01 7.64E+01 6.90E+01 4.99E+01 3.01E+01 1.55E+01 6.95E+00 2.72E+00 9.42E-01 2.89E-01 7.87E-02 1.91E-02 4.16E-03 8.12E-04 1.43E-04 2.27E-05 3.29E-06 4.39E-07 5.41E-08 6.20E-09 6.62E-10 6.59E-11 6.08E-12 5.19E-13 4.06E-14 2.91E-15 1.89E-16 1.12E-17 6.00E-19
   2.25  0.383  2.26E+02 5.50E+02 3.83E+03 3.50E+01 9.20E+01 1.18E+02 1.11E+02 8.48E+01 5.46E+01 3.03E+01 1.47E+01 6.26E+00 2.38E+00 8.06E-01 2.45E-01 6.73E-02 1.67E-02 3.76E-03 7.72E-04 1.46E-04 2.55E-05 4.15E-06 6.35E-07 9.15E-08 1.24E-08 1.59E-09 1.90E-10 2.11E-11 2.16E-12 2.04E-13 1.77E-14 1.41E-15 1.02E-16
   2.50  0.412  4.03E+02 8.70E+02 6.34E+03 5.07E+01 1.35E+02 1.76E+02 1.72E+02 1.38E+02 9.34E+01 5.50E+01 2.84E+01 1.31E+01 5.35E+00 1.98E+00 6.59E-01 1.99E-01 5.51E-02 1.40E-02 3.27E-03 7.13E-04 1.46E-04 2.81E-05 5.16E-06 9.01E-07 1.49E-07 2.34E-08 3.44E-09 4.73E-10 6.04E-11 7.14E-12 7.80E-13 7.85E-14 7.28E-15
