                    ************************************************************************************
                    *  Z= 61 A=120: Total and Spin-dependent Level Density [MeV-1] for Pm120  Info= 0  *
                    ************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=0      J=1      J=2      J=3      J=4      J=5      J=6      J=7      J=8      J=9     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29  
   0.25  0.240  5.47E+00 3.58E+01 2.39E+02 2.43E+00 6.35E+00 8.02E+00 7.39E+00 5.44E+00 3.32E+00 1.70E+00 7.40E-01 2.75E-01 8.78E-02 2.41E-02 5.71E-03 1.17E-03 2.06E-04 3.16E-05 4.18E-06 4.79E-07 4.77E-08 4.11E-09 3.07E-10 2.00E-11 1.12E-12 5.50E-14 2.34E-15 8.62E-17 2.76E-18 7.72E-20 1.00E-20 1.00E-20 1.00E-20
   0.50  0.311  1.59E+01 4.79E+01 3.58E+02 2.62E+00 7.04E+00 9.38E+00 9.40E+00 7.74E+00 5.42E+00 3.28E+00 1.74E+00 8.09E-01 3.33E-01 1.21E-01 3.92E-02 1.13E-02 2.90E-03 6.65E-04 1.36E-04 2.49E-05 4.07E-06 5.97E-07 7.83E-08 9.22E-09 9.73E-10 9.21E-11 7.82E-12 5.96E-13 4.08E-14 2.51E-15 1.38E-16 6.85E-18 3.05E-19
   0.75  0.353  3.11E+01 7.29E+01 5.79E+02 3.54E+00 9.63E+00 1.32E+01 1.37E+01 1.19E+01 8.85E+00 5.78E+00 3.35E+00 1.72E+00 7.95E-01 3.29E-01 1.22E-01 4.11E-02 1.24E-02 3.41E-03 8.44E-04 1.89E-04 3.85E-05 7.10E-06 1.19E-06 1.80E-07 2.49E-08 3.12E-09 3.56E-10 3.69E-11 3.48E-12 2.98E-13 2.32E-14 1.65E-15 1.06E-16
   1.00  0.386  5.43E+01 1.13E+02 9.42E+02 5.05E+00 1.38E+01 1.92E+01 2.05E+01 1.84E+01 1.43E+01 9.83E+00 6.03E+00 3.32E+00 1.65E+00 7.43E-01 3.03E-01 1.12E-01 3.78E-02 1.16E-02 3.25E-03 8.31E-04 1.94E-04 4.14E-05 8.07E-06 1.44E-06 2.35E-07 3.52E-08 4.83E-09 6.06E-10 6.98E-11 7.36E-12 7.11E-13 6.31E-14 5.12E-15
   1.25  0.413  9.05E+01 1.76E+02 1.52E+03 7.30E+00 2.01E+01 2.84E+01 3.08E+01 2.83E+01 2.28E+01 1.63E+01 1.04E+01 6.04E+00 3.18E+00 1.52E+00 6.64E-01 2.65E-01 9.67E-02 3.23E-02 9.92E-03 2.79E-03 7.22E-04 1.72E-04 3.75E-05 7.53E-06 1.39E-06 2.37E-07 3.72E-08 5.38E-09 7.16E-10 8.79E-11 9.94E-12 1.04E-12 9.97E-14
   1.50  0.438  1.47E+02 2.72E+02 2.42E+03 1.06E+01 2.94E+01 4.18E+01 4.62E+01 4.33E+01 3.57E+01 2.63E+01 1.75E+01 1.05E+01 5.80E+00 2.92E+00 1.35E+00 5.71E-01 2.22E-01 7.97E-02 2.63E-02 8.01E-03 2.25E-03 5.82E-04 1.39E-04 3.08E-05 6.29E-06 1.19E-06 2.08E-07 3.36E-08 5.02E-09 6.96E-10 8.92E-11 1.06E-11 1.16E-12
   1.75  0.461  2.33E+02 4.17E+02 3.82E+03 1.54E+01 4.27E+01 6.14E+01 6.87E+01 6.55E+01 5.52E+01 4.17E+01 2.86E+01 1.78E+01 1.02E+01 5.36E+00 2.59E+00 1.15E+00 4.75E-01 1.81E-01 6.35E-02 2.07E-02 6.22E-03 1.74E-03 4.50E-04 1.08E-04 2.41E-05 4.99E-06 9.59E-07 1.71E-07 2.85E-08 4.40E-09 6.32E-10 8.45E-11 1.05E-11
   2.00  0.482  3.64E+02 6.35E+02 5.96E+03 2.22E+01 6.21E+01 8.98E+01 1.02E+02 9.84E+01 8.44E+01 6.52E+01 4.59E+01 2.95E+01 1.75E+01 9.52E+00 4.80E+00 2.24E+00 9.66E-01 3.87E-01 1.44E-01 4.99E-02 1.61E-02 4.82E-03 1.35E-03 3.51E-04 8.54E-05 1.94E-05 4.14E-06 8.27E-07 1.55E-07 2.74E-08 4.54E-09 7.12E-10 1.06E-10
   2.25  0.502  5.67E+02 9.91E+02 9.57E+03 3.29E+01 9.22E+01 1.34E+02 1.54E+02 1.51E+02 1.32E+02 1.04E+02 7.53E+01 5.00E+01 3.06E+01 1.74E+01 9.15E+00 4.48E+00 2.05E+00 8.75E-01 3.49E-01 1.31E-01 4.60E-02 1.52E-02 4.77E-03 1.41E-03 3.96E-04 1.06E-04 2.70E-05 6.57E-06 1.53E-06 3.40E-07 7.24E-08 1.47E-08 2.85E-09
   2.50  0.520  8.83E+02 1.53E+03 1.52E+04 4.83E+01 1.36E+02 1.99E+02 2.30E+02 2.29E+02 2.04E+02 1.64E+02 1.22E+02 8.30E+01 5.25E+01 3.09E+01 1.70E+01 8.71E+00 4.20E+00 1.90E+00 8.12E-01 3.28E-01 1.25E-01 4.56E-02 1.58E-02 5.24E-03 1.66E-03 5.05E-04 1.47E-04 4.13E-05 1.11E-05 2.85E-06 6.99E-07 1.64E-07 3.67E-08
