                    ************************************************************************************
                    *  Z= 65 A=128: Total and Spin-dependent Level Density [MeV-1] for Tb128  Info= 0  *
                    ************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=0      J=1      J=2      J=3      J=4      J=5      J=6      J=7      J=8      J=9     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29  
   0.25  0.233  2.26E+00 1.01E+01 6.35E+01 7.73E-01 1.98E+00 2.41E+00 2.10E+00 1.44E+00 8.05E-01 3.74E-01 1.46E-01 4.81E-02 1.35E-02 3.25E-03 6.71E-04 1.19E-04 1.83E-05 2.42E-06 2.76E-07 2.73E-08 2.33E-09 1.72E-10 1.10E-11 6.08E-13 2.91E-14 1.21E-15 4.32E-17 1.34E-18 3.61E-20 1.00E-20 1.00E-20 1.00E-20 1.00E-20
   0.50  0.300  9.84E+00 5.05E+01 3.77E+02 2.78E+00 7.45E+00 9.93E+00 9.93E+00 8.15E+00 5.69E+00 3.43E+00 1.81E+00 8.38E-01 3.42E-01 1.24E-01 3.97E-02 1.13E-02 2.87E-03 6.47E-04 1.30E-04 2.34E-05 3.75E-06 5.37E-07 6.88E-08 7.88E-09 8.08E-10 7.41E-11 6.09E-12 4.48E-13 2.95E-14 1.74E-15 9.22E-17 4.37E-18 1.86E-19
   0.75  0.322  2.81E+01 9.56E+01 7.51E+02 4.75E+00 1.29E+01 1.75E+01 1.81E+01 1.56E+01 1.15E+01 7.40E+00 4.21E+00 2.13E+00 9.58E-01 3.86E-01 1.39E-01 4.50E-02 1.31E-02 3.42E-03 8.05E-04 1.71E-04 3.26E-05 5.60E-06 8.69E-07 1.22E-07 1.54E-08 1.75E-09 1.80E-10 1.67E-11 1.40E-12 1.06E-13 7.29E-15 4.51E-16 2.52E-17
   1.00  0.342  6.22E+01 1.77E+02 1.46E+03 8.03E+00 2.20E+01 3.04E+01 3.23E+01 2.87E+01 2.22E+01 1.51E+01 9.12E+00 4.94E+00 2.41E+00 1.06E+00 4.21E-01 1.51E-01 4.94E-02 1.46E-02 3.91E-03 9.53E-04 2.11E-04 4.25E-05 7.77E-06 1.29E-06 1.96E-07 2.70E-08 3.38E-09 3.86E-10 4.01E-11 3.79E-12 3.27E-13 2.57E-14 1.83E-15
   1.25  0.360  1.25E+02 3.22E+02 2.76E+03 1.34E+01 3.70E+01 5.21E+01 5.66E+01 5.18E+01 4.15E+01 2.95E+01 1.88E+01 1.08E+01 5.65E+00 2.68E+00 1.16E+00 4.56E-01 1.64E-01 5.38E-02 1.62E-02 4.45E-03 1.12E-03 2.58E-04 5.46E-05 1.06E-05 1.88E-06 3.07E-07 4.59E-08 6.31E-09 7.95E-10 9.20E-11 9.78E-12 9.54E-13 8.55E-14
   1.50  0.388  2.55E+02 7.21E+02 6.45E+03 2.78E+01 7.71E+01 1.10E+02 1.22E+02 1.15E+02 9.47E+01 7.01E+01 4.68E+01 2.84E+01 1.57E+01 7.95E+00 3.69E+00 1.57E+00 6.15E-01 2.21E-01 7.34E-02 2.24E-02 6.32E-03 1.64E-03 3.93E-04 8.69E-05 1.77E-05 3.34E-06 5.82E-07 9.37E-08 1.39E-08 1.92E-09 2.44E-10 2.86E-11 3.12E-12
   1.75  0.416  4.92E+02 1.17E+03 1.09E+04 4.22E+01 1.18E+02 1.70E+02 1.91E+02 1.83E+02 1.56E+02 1.19E+02 8.24E+01 5.22E+01 3.03E+01 1.61E+01 7.94E+00 3.60E+00 1.51E+00 5.86E-01 2.10E-01 7.00E-02 2.16E-02 6.16E-03 1.63E-03 4.02E-04 9.19E-05 1.95E-05 3.85E-06 7.06E-07 1.21E-07 1.92E-08 2.84E-09 3.93E-10 5.09E-11
   2.00  0.442  8.72E+02 1.87E+03 1.78E+04 6.32E+01 1.77E+02 2.57E+02 2.93E+02 2.87E+02 2.49E+02 1.95E+02 1.39E+02 9.14E+01 5.52E+01 3.08E+01 1.59E+01 7.60E+00 3.37E+00 1.39E+00 5.35E-01 1.91E-01 6.36E-02 1.97E-02 5.71E-03 1.54E-03 3.91E-04 9.24E-05 2.05E-05 4.27E-06 8.40E-07 1.56E-07 2.75E-08 4.64E-09 7.50E-10
   2.25  0.466  1.47E+03 2.91E+03 2.86E+04 9.33E+01 2.62E+02 3.84E+02 4.43E+02 4.39E+02 3.88E+02 3.11E+02 2.28E+02 1.54E+02 9.63E+01 5.58E+01 3.00E+01 1.50E+01 7.03E+00 3.06E+00 1.25E+00 4.76E-01 1.70E-01 5.71E-02 1.80E-02 5.35E-03 1.51E-03 4.03E-04 1.03E-04 2.53E-05 6.00E-06 1.39E-06 3.14E-07 6.95E-08 1.51E-08
   2.50  0.489  2.39E+03 4.48E+03 4.52E+04 1.36E+02 3.84E+02 5.67E+02 6.60E+02 6.63E+02 5.96E+02 4.87E+02 3.66E+02 2.54E+02 1.63E+02 9.78E+01 5.47E+01 2.86E+01 1.40E+01 6.42E+00 2.77E+00 1.13E+00 4.34E-01 1.59E-01 5.52E-02 1.84E-02 5.93E-03 1.85E-03 5.67E-04 1.71E-04 5.06E-05 1.48E-05 4.22E-06 1.18E-06 3.19E-07
